Tanggal,Demand,Is_Peak_Season,Is_Event,Waktu_Produksi,Biaya_Lembur,Lead_Time,Ongkir_Bahan_Baku,Max_Lembur_Bulan,Max_TK_Tambahan,Kategori_Musim,Prod_Pouch,Prod_Sajadah,Prod_Sarung Bantal,Prod_Selimut,Prod_Taplak Meja,Prod_Totebag
2022-10-31,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-01,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-02,17,0,1,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-03,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-04,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-05,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-06,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-07,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-08,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-09,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-10,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-11,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-12,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-13,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-14,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-15,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-16,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-17,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-18,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-19,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-20,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-21,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-22,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-23,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-24,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-25,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-26,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-27,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-28,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-29,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-11-30,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-01,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-02,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-03,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-04,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-05,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-06,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-07,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-08,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-09,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-10,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-11,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-12,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-13,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-14,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-15,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-16,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-17,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-18,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-19,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-20,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-21,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-22,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-23,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-24,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-25,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-26,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-27,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-28,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-29,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-30,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2022-12-31,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-01,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-02,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-03,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-04,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-05,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-06,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-07,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-08,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-09,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-10,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-11,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-12,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-13,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-14,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-15,0,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-16,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-17,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-18,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-19,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-20,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-21,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-22,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-23,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-24,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-25,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-26,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-27,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-28,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-29,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-30,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-01-31,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-01,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-02,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-03,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-04,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-05,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-06,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-07,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-08,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-09,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-10,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-11,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-12,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-13,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-14,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-15,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-16,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-17,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-18,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-19,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-20,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-21,0,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-22,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-23,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-24,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-25,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-26,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-27,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-02-28,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-01,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-02,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-03,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-04,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-05,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-06,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-07,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-08,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-09,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-10,0,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-11,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-12,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-13,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-14,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-15,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-16,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-17,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-18,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-19,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-20,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-21,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-22,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-23,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-24,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-25,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-26,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-27,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-28,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-29,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-30,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-03-31,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-01,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-02,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-03,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-04,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-05,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-06,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-07,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-08,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-09,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-10,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-11,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-12,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-13,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-14,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-15,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-16,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-17,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-18,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-19,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-20,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-21,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-22,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-23,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-24,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-25,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-26,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-27,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-28,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-29,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-04-30,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-01,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-02,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-03,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-04,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-05,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-06,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-07,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-08,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-09,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-10,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-11,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-12,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-13,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-14,0,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-15,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-16,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-17,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-18,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-19,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-20,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-21,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-22,0,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-23,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-24,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-25,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-26,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-27,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-28,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-29,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-30,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-05-31,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-01,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-02,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-03,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-04,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-05,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-06,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-07,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-08,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-09,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-10,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-11,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-12,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-13,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-14,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-15,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-16,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-17,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-18,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-19,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-20,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-21,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-22,8,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-23,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-24,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-25,9,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-26,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-27,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-28,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-29,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-06-30,4,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-01,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-02,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-03,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-04,6,0,1,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-05,0,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-06,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-07,3,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-08,5,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-09,1,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-10,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-11,7,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-12,2,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-13,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
2023-07-14,6,0,0,8,65000,4,25000,25,1,Bazaar,True,False,False,False,False,False
